Tyvar the Bellicose	Legendary Creature — Elf Warrior	BG
Tyvar, the Pummeler	Legendary Creature — Elf Warrior	G
Uchbenbak, the Great Mistake	Legendary Creature — Skeleton Horror	BU
Uglúk of the White Hand	Legendary Creature — Orc Soldier	BR
Ukkima, Stalking Shadow	Legendary Creature — Whale Wolf	BU
Ulalek, Fused Atrocity	Legendary Creature — Eldrazi	BGRUW
Ulamog, the Ceaseless Hunger	Legendary Creature — Eldrazi	
Ulamog, the Defiler	Legendary Creature — Eldrazi	
Ulamog, the Infinite Gyre	Legendary Creature — Eldrazi	
Ulasht, the Hate Seed	Legendary Creature — Hellion Hydra	GR
Ulrich of the Krallenhorde // Ulrich, Uncontested Alpha	Legendary Creature — Human Werewolf // Legendary Creature — Werewolf	GR
Ultima, Origin of Oblivion	Legendary Creature — God	
Ultimate Green Goblin	Legendary Creature — Goblin Villain	BR
Ultimecia, Temporal Threat	Legendary Creature — Human Warlock	U
Ultimecia, Time Sorceress // Ultimecia, Omnipotent	Legendary Creature — Human Warlock // Legendary Creature — Nightmare Warlock	BU
Ultra Magnus, Tactician // Ultra Magnus, Armored Carrier	Legendary Artifact Creature — Robot // Legendary Artifact — Vehicle	GRW
Ultros, Obnoxious Octopus	Legendary Creature — Octopus	U
Umaro, Raging Yeti	Legendary Creature — Yeti Berserker	R
Umbris, Fear Manifest	Legendary Creature — Nightmare Horror	BU
Umori, the Collector	Legendary Creature — Ooze	BG
Uncle Iroh	Legendary Creature — Human Noble Ally	GR
Unctus, Grand Metatect	Legendary Artifact Creature — Phyrexian Vedalken	U
Unesh, Criosphinx Sovereign	Legendary Creature — Sphinx	U
Urabrask, Heretic Praetor	Legendary Creature — Phyrexian Praetor	R
Urabrask // The Great Work	Legendary Creature — Phyrexian Praetor // Enchantment — Saga	R
Urabrask the Hidden	Legendary Creature — Phyrexian Praetor	R
Urdnan, Dromoka Warrior	Legendary Creature — Human Warrior	W
Ur-Drago	Legendary Creature — Elemental	BU
Ureni of the Unwritten	Legendary Creature — Spirit Dragon	GRU
Ureni, the Song Unending	Legendary Creature — Spirit Dragon	GRU
Urgoros, the Empty One	Legendary Creature — Specter	B
Urianger Augurelt	Legendary Creature — Elf Advisor	UW
Uril, the Miststalker	Legendary Creature — Beast	GRW
Uro, Titan of Nature's Wrath	Legendary Creature — Elder Giant	GU
Urtet, Remnant of Memnarch	Legendary Artifact Creature — Myr	BGRUW
Urza, Chief Artificer	Legendary Creature — Human Artificer	BUW
Urza, Lord High Artificer	Legendary Creature — Human Artificer	U
Urza, Lord Protector	Legendary Creature — Human Artificer	UW
Urza, Powerstone Prodigy	Legendary Creature — Human Artificer	U
Urza, Prince of Kroog	Legendary Creature — Human Artificer	UW
Uurg, Spawn of Turg	Legendary Creature — Frog Beast	BG
Uvilda, Dean of Perfection // Nassari, Dean of Expression	Legendary Creature — Djinn Wizard // Legendary Creature — Efreet Shaman	RU
Uyo, Silent Prophet	Legendary Creature — Moonfolk Wizard	U
Vaan, Street Thief	Legendary Creature — Human Scout	R
Vadmir, New Blood	Legendary Creature — Vampire Rogue	B
Vadrik, Astral Archmage	Legendary Creature — Human Wizard	RU
Vadrok, Apex of Thunder	Legendary Creature — Elemental Dinosaur Cat	RUW
Vaevictis Asmadi	Legendary Creature — Elder Dragon	BGR
Vaevictis Asmadi, the Dire	Legendary Creature — Elder Dragon	BGR
Valduk, Keeper of the Flame	Legendary Creature — Human Shaman	R
Valentin, Dean of the Vein // Lisette, Dean of the Root	Legendary Creature — Vampire Warlock // Legendary Creature — Human Druid	BG
Valgavoth, Harrower of Souls	Legendary Creature — Elder Demon	BR
Valgavoth, Terror Eater	Legendary Creature — Elder Demon	B
Valki, God of Lies // Tibalt, Cosmic Impostor	Legendary Creature — God // Legendary Planeswalker — Tibalt	BR
Valor's Flagship	Legendary Artifact — Vehicle	W
Vanille, Cheerful l'Cie	Legendary Creature — Human Cleric	BG
Vannifar, Evolved Enigma	Legendary Creature — Elf Ooze Wizard	GU
Varchild, Betrayer of Kjeldor	Legendary Creature — Human Knight	R
Varina, Lich Queen	Legendary Creature — Zombie Wizard	BUW
Varis, Silverymoon Ranger	Legendary Creature — Human Elf Ranger	G
Varolz, the Scar-Striped	Legendary Creature — Troll Warrior	BG
Varragoth, Bloodsky Sire	Legendary Creature — Demon Rogue	B
Vazi, Keen Negotiator	Legendary Creature — Human Advisor	BGR
Vega, the Watcher	Legendary Creature — Bird Spirit	UW
Vela the Night-Clad	Legendary Creature — Human Wizard	BU
Veldrane of Sengir	Legendary Creature — Human Rogue	B
Velomachus Lorehold	Legendary Creature — Elder Dragon	RW
Venat, Heart of Hydaelyn // Hydaelyn, the Mothercrystal	Legendary Creature — Elder Wizard // Legendary Creature — God	W
Vendilion Clique	Legendary Creature — Faerie Wizard	U
Venom, Deadly Devourer	Legendary Creature — Symbiote Villain	BG
Venom, Eddie Brock	Legendary Creature — Symbiote Villain	B
Venom, Evil Unleashed	Legendary Creature — Symbiote Villain	B
Venser, Corpse Puppet	Legendary Creature — Phyrexian Zombie Wizard	BU
Venser, Shaper Savant	Legendary Creature — Human Wizard	U
Venus, Torn Between Worlds	Legendary Creature — Mutant Frog Turtle	GU
Verazol, the Split Current	Legendary Creature — Serpent	GU
Verdeloth the Ancient	Legendary Creature — Treefolk	G
Verix Bladewing	Legendary Creature — Dragon	R
Veronica, Dissident Scribe	Legendary Creature — Human Artificer Rogue	R
Verrak, Warped Sengir	Legendary Creature — Vampire	BW
Veteran Soldier	Legendary Enchantment — Background	W
Veyran, Voice of Duality	Legendary Creature — Efreet Wizard	RU
Vhal, Candlekeep Researcher	Legendary Creature — Human Wizard	U
Vhati il-Dal	Legendary Creature — Human Warrior	BG
Vial Smasher, Gleeful Grenadier	Legendary Creature — Goblin Mercenary	BR
Vial Smasher the Fierce	Legendary Creature — Goblin Berserker	BR
Viconia, Drow Apostate	Legendary Creature — Elf Cleric	B
Victor, Valgavoth's Seneschal	Legendary Creature — Human Warlock	BW
Vihaan, Goldwaker	Legendary Creature — Dwarf Warlock	BRW
Vikya, Scorching Stalwart	Legendary Creature — Human Warrior	RW
Vilis, Broker of Blood	Legendary Creature — Demon	B
Vincent Valentine // Galian Beast	Legendary Creature — Assassin // Legendary Creature — Werewolf Beast	B
Vincent, Vengeful Atoner	Legendary Creature — Assassin	R
Virtus the Veiled	Legendary Creature — Azra Assassin	B
Visara the Dreadful	Legendary Creature — Gorgon	B
Vishgraz, the Doomhive	Legendary Creature — Phyrexian Insect	BGW
Vish Kal, Blood Arbiter	Legendary Creature — Vampire	BW
Vision, Synthezoid Avenger	Legendary Artifact Creature — Robot Hero	
Vislor Turlough	Legendary Creature — Rogue	B
Vito, Fanatic of Aclazotz	Legendary Creature — Vampire Demon	BW
Vito, Thorn of the Dusk Rose	Legendary Creature — Vampire Cleric	B
Vivi Ornitier	Legendary Creature — Wizard	RU
Vnwxt, Verbose Host	Legendary Creature — Homunculus	U
Vogar, Necropolis Tyrant	Legendary Creature — Zombie Giant	B
Vohar, Vodalian Desecrator	Legendary Creature — Phyrexian Merfolk Wizard	BU
Voja, Jaws of the Conclave	Legendary Creature — Wolf	GRW
Volo, Guide to Monsters	Legendary Creature — Human Wizard	GU
Volo, Itinerant Scholar	Legendary Creature — Human Wizard	U
Volrath the Fallen	Legendary Creature — Phyrexian Shapeshifter	B
Volrath, the Shapestealer	Legendary Creature — Phyrexian Shapeshifter	BGU
Vona, Butcher of Magan	Legendary Creature — Vampire Knight	BW
Vorel of the Hull Clade	Legendary Creature — Human Merfolk	GU
Vorinclex, Monstrous Raider	Legendary Creature — Phyrexian Praetor	G
Vorinclex // The Grand Evolution	Legendary Creature — Phyrexian Praetor // Enchantment — Saga	G
Vorinclex, Voice of Hunger	Legendary Creature — Phyrexian Praetor	G
Vorosh, the Hunter	Legendary Creature — Dragon	BGU
Vorthos, Steward of Myth	Legendary Creature — Human Gamer	BGRUW
Vraan, Executioner Thane	Legendary Creature — Phyrexian Vampire	B
Vraska, the Silencer	Legendary Creature — Gorgon Assassin	BG
Vren, the Relentless	Legendary Creature — Rat Rogue	BU
Vrestin, Menoptra Leader	Legendary Creature — Alien Insect Scout	GW
Vrondiss, Rage of Ancients	Legendary Creature — Dragon Barbarian	GR
Vulture, Scheming Scavenger	Legendary Creature — Human Artificer Villain	BU
Wakka, Devoted Guardian	Legendary Creature — Human Warrior	GW
Wan Shi Tong, All-Knowing	Legendary Creature — Bird Spirit	U
Wan Shi Tong, Librarian	Legendary Creature — Bird Spirit	U
Wasitora, Nekoru Queen	Legendary Creature — Cat Dragon	BGR
Wayta, Trainer Prodigy	Legendary Creature — Human Warrior	GRW
Weatherlight	Legendary Artifact — Vehicle	
Weatherlight Compleated	Legendary Artifact — Vehicle	
Wernog, Rider's Chaplain	Legendary Creature — Human	BW
Whisper, Blood Liturgist	Legendary Creature — Human Cleric	B
Wick, the Whorled Mind	Legendary Creature — Rat Warlock	BRU
Wildsear, Scouring Maw	Legendary Creature — Elemental Wolf	GR
Wilfred Mott	Legendary Creature — Human Soldier	W
Wilhelt, the Rotcleaver	Legendary Creature — Zombie Warrior	BU
Will Kenrith	Legendary Planeswalker — Will	U
Willowdusk, Essence Seer	Legendary Creature — Dryad Druid	BG
Will, Scion of Peace	Legendary Creature — Human Wizard	UW
Wilson, Refined Grizzly	Legendary Creature — Bear Warrior	G
Wingnut, Bat on the Belfry	Legendary Creature — Bat Mutant	R
Winota, Joiner of Forces	Legendary Creature — Human Warrior	RW
Winter, Cursed Rider	Legendary Creature — Human Warlock	BU
Winter, Cynical Opportunist	Legendary Creature — Human Warlock	BG
Winter, Misanthropic Guide	Legendary Creature — Human Warlock	BGR
Witch-king, Bringer of Ruin	Legendary Creature — Wraith Noble	B
Witch-king of Angmar	Legendary Creature — Wraith Noble	B
Witch-king, Sky Scourge	Legendary Creature — Wraith Noble	BR
Witherbloom, the Balancer	Legendary Creature — Elder Dragon	BG
Wolverine, Best There Is	Legendary Creature — Mutant Berserker Hero	GR
Wort, Boggart Auntie	Legendary Creature — Goblin Shaman	BR
Wort, the Raidmother	Legendary Creature — Goblin Shaman	GR
Wraith, Vicious Vigilante	Legendary Creature — Human Detective Hero	UW
Wrexial, the Risen Deep	Legendary Creature — Kraken	BU
Wulfgar of Icewind Dale	Legendary Creature — Human Barbarian	GR
Wydwen, the Biting Gale	Legendary Creature — Faerie Wizard	BU
Wyleth, Soul of Steel	Legendary Creature — Human Warrior	RW
Wylie Duke, Atiin Hero	Legendary Creature — Human Ranger	GW
Wyll, Blade of Frontiers	Legendary Creature — Human Warlock	R
X	Legendary Creature — Human Spy	BU
Xanathar, Guild Kingpin	Legendary Creature — Beholder	BU
Xande, Dark Mage	Legendary Creature — Human Wizard	BU
Xantcha, Sleeper Agent	Legendary Creature — Phyrexian Minion	BR
Xavier Sal, Infested Captain	Legendary Creature — Human Fungus Pirate	BGU
Xenagos, God of Revels	Legendary Enchantment Creature — God	GR
Xiahou Dun, the One-Eyed	Legendary Creature — Human Soldier	B
Xira Arien	Legendary Creature — Insect Wizard	BGR
Xira, the Golden Sting	Legendary Creature — Insect Assassin	BGR
Xolatoyac, the Smiling Flood	Legendary Creature — Salamander Serpent	GU
Xu-Ifit, Osteoharmonist	Legendary Creature — Human Wizard	B
Xun Yu, Wei Advisor	Legendary Creature — Human Advisor	B
Xyris, the Writhing Storm	Legendary Creature — Snake Leviathan	GRU
Yahenni, Undying Partisan	Legendary Creature — Aetherborn Vampire	B
Yannik, Scavenging Sentinel	Legendary Creature — Hyena Beast	GW
Yargle and Multani	Legendary Creature — Frog Spirit Elemental	BG
Yargle, Glutton of Urborg	Legendary Creature — Frog Spirit	B
Yarok, the Desecrated	Legendary Creature — Elemental Horror	BGU
Yarus, Roar of the Old Gods	Legendary Creature — Centaur Druid	GR
Yasharn, Implacable Earth	Legendary Creature — Elemental Boar	GW
Yasmin Khan	Legendary Creature — Human Detective	R
Yasova Dragonclaw	Legendary Creature — Human Warrior	GRU
Yawgmoth, Thran Physician	Legendary Creature — Human Cleric	B
Yedora, Grave Gardener	Legendary Creature — Treefolk Druid	G
Yenna, Redtooth Regent	Legendary Creature — Elf Noble	GW
Yennett, Cryptic Sovereign	Legendary Creature — Sphinx	BUW
Yes Man, Personal Securitron	Legendary Artifact Creature — Robot	W
Yeva, Nature's Herald	Legendary Creature — Elf Shaman	G
Ygra, Eater of All	Legendary Creature — Elemental Cat	BG
Yidaro, Wandering Monster	Legendary Creature — Dinosaur Turtle	R
Yidris, Maelstrom Wielder	Legendary Creature — Ogre Wizard	BGRU
Yisan, the Wanderer Bard	Legendary Creature — Human Rogue Bard	G
Yomiji, Who Bars the Way	Legendary Creature — Spirit	W
Yorion, Sky Nomad	Legendary Creature — Bird Serpent	UW
Yorvo, Lord of Garenbrig	Legendary Creature — Giant Noble	G
Yosei, the Morning Star	Legendary Creature — Dragon Spirit	W
Yoshimaru, Ever Faithful	Legendary Creature — Dog	W
Y'shtola, Night's Blessed	Legendary Creature — Cat Warlock	BUW
Y'shtola Rhul	Legendary Creature — Cat Druid	U
Yuan Shao, the Indecisive	Legendary Creature — Human Soldier	R
Yue, the Moon Spirit	Legendary Creature — Spirit Ally	U
Yuffie, Materia Hunter	Legendary Creature — Human Ninja	R
Yukora, the Prisoner	Legendary Creature — Demon Spirit	B
Yuma, Proud Protector	Legendary Creature — Human Ranger	GRW
Yuna, Grand Summoner	Legendary Creature — Human Cleric	GUW
Yuna, Hope of Spira	Legendary Creature — Human Cleric	GW
Yuriko, the Tiger's Shadow	Legendary Creature — Human Ninja	BU
Yurlok of Scorch Thrash	Legendary Creature — Lizard Shaman	BGR
Yusri, Fortune's Flame	Legendary Creature — Efreet	RU
Zabaz, the Glimmerwasp	Legendary Artifact Creature — Insect	RW
Zacama, Primal Calamity	Legendary Creature — Elder Dinosaur	GRW
Zack Fair	Legendary Creature — Human Soldier	W
Zada, Hedron Grinder	Legendary Creature — Goblin Ally	R
Zaffai and the Tempests	Legendary Creature — Human Bard Sorcerer	RU
Zaffai, Thunder Conductor	Legendary Creature — Human Shaman	RU
Zagras, Thief of Heartbeats	Legendary Creature — Vampire Rogue	BR
Zahid, Djinn of the Lamp	Legendary Creature — Djinn	U
Zahur, Glory's Past	Legendary Creature — Zombie Cat Warrior	BW
Zalto, Fire Giant Duke	Legendary Creature — Giant Barbarian	R
Zamriel, Seraph of Steel	Legendary Creature — Angel	W
Zara, Renegade Recruiter	Legendary Creature — Human Pirate	RU
Zareth San, the Trickster	Legendary Creature — Merfolk Rogue	BU
Zar Ojanen, Scion of Efrava	Legendary Creature — Cat Warrior	GW
Zask, Skittering Swarmlord	Legendary Creature — Insect	BG
Zaxara, the Exemplary	Legendary Creature — Nightmare Hydra	BGU
Zedruu the Greathearted	Legendary Creature — Minotaur Monk	RUW
Zegana, Utopian Speaker	Legendary Creature — Merfolk Wizard	GU
Zell Dincht	Legendary Creature — Human Monk	R
Zellix, Sanity Flayer	Legendary Creature — Horror	U
Zenos yae Galvus // Shinryu, Transcendent Rival	Legendary Creature — Human Noble Warrior // Legendary Creature — Dragon	B
Zeriam, Golden Wind	Legendary Creature — Griffin	W
Zetalpa, Primal Dawn	Legendary Creature — Elder Dinosaur	W
Zethi, Arcane Blademaster	Legendary Creature — Human Soldier	UW
Zevlor, Elturel Exile	Legendary Creature — Tiefling Warrior	BRU
Zhang Fei, Fierce Warrior	Legendary Creature — Human Soldier Warrior	W
Zhang He, Wei General	Legendary Creature — Human Soldier	B
Zhang Liao, Hero of Hefei	Legendary Creature — Human Soldier	B
Zhao, Ruthless Admiral	Legendary Creature — Human Soldier	BR
Zhao, the Moon Slayer	Legendary Creature — Human Soldier	R
Zhao, the Seething Flame	Legendary Creature — Human Soldier	R
Zhao Zilong, Tiger General	Legendary Creature — Human Soldier Warrior	W
Zhou Yu, Chief Commander	Legendary Creature — Human Soldier	U
Zhuge Jin, Wu Strategist	Legendary Creature — Human Advisor	U
Zhulodok, Void Gorger	Legendary Creature — Eldrazi	
Ziatora, the Incinerator	Legendary Creature — Demon Dragon	BGR
Zidane, Tantalus Thief	Legendary Creature — Human Mutant Scout	RW
Zilortha, Strength Incarnate	Legendary Creature — Dinosaur	GR
Zimone, All-Questioning	Legendary Creature — Human Wizard	GU
Zimone and Dina	Legendary Creature — Human Dryad	BGU
Zimone, Infinite Analyst	Legendary Creature — Human Wizard	GU
Zimone, Mystery Unraveler	Legendary Creature — Human Wizard	GU
Zimone, Paradox Sculptor	Legendary Creature — Human Wizard	GU
Zimone, Quandrix Prodigy	Legendary Creature — Human Wizard	GU
Zinnia, Valley's Voice	Legendary Creature — Bird Bard	RUW
Zirda, the Dawnwaker	Legendary Creature — Elemental Fox	RW
Zirilan of the Claw	Legendary Creature — Lizard Shaman	R
Zndrsplt, Eye of Wisdom	Legendary Creature — Homunculus	U
Zodiark, Umbral God	Legendary Creature — God	B
Zog, Triceraton Castaway	Legendary Creature — Dinosaur Soldier	R
Zopandrel, Hunger Dominus	Legendary Creature — Phyrexian Horror	G
Zoraline, Cosmos Caller	Legendary Creature — Bat Cleric	BW
Zoyowa Lava-Tongue	Legendary Creature — Goblin Warlock	BR
Zo-Zu the Punisher	Legendary Creature — Goblin Warrior	R
Zuberi, Golden Feather	Legendary Creature — Griffin	W
Zuko, Avatar Hunter	Legendary Creature — Human Noble	R
Zuko, Conflicted	Legendary Creature — Human Rogue	BR
Zuko, Exiled Prince	Legendary Creature — Human Noble	R
